id,vehicle_count,arriving_time,Waiting_time,label
,,,,
5504,91,05-08-18 16:40,5,0
,,,,
5505,92,05-06-18 5:36,12,1
,,,,
5506,43,31-07-16 21:16,5,0
,,,,
5507,38,10-01-19 2:30,30,0
,,,,
5508,54,20-12-13 0:49,21,0
,,,,
5509,53,29-07-19 19:11,13,1
,,,,
5510,72,25-04-17 1:32,15,1
,,,,
5511,47,25-07-18 15:47,15,1
,,,,
5512,98,16-03-10 20:07,3,0
,,,,
5513,79,17-02-16 6:38,6,0
,,,,
5514,78,02-08-19 16:22,3,0
,,,,
5515,97,19-07-12 2:06,24,2
,,,,
5516,98,04-08-13 21:39,21,2
,,,,
5517,88,28-08-13 1:48,24,2
,,,,
5518,33,05-11-18 13:54,16,1
,,,,
5519,73,05-03-17 3:31,12,1
,,,,
5520,94,07-05-16 23:23,25,2
,,,,
5521,74,04-12-10 14:00,21,2
,,,,
5522,69,10-06-12 10:55,28,2
,,,,
5523,86,13-06-19 7:15,15,1
,,,,
5524,40,29-10-10 13:43,19,1
,,,,
5525,40,07-12-19 2:06,10,1
,,,,
5526,55,08-08-13 10:18,13,1
,,,,
5527,72,11-09-16 15:09,24,2
,,,,
5528,31,09-06-10 21:26,15,1
,,,,
5529,96,21-11-19 21:46,2,0
,,,,
5530,60,06-06-11 17:02,4,0
,,,,
5531,98,06-11-15 7:22,17,1
,,,,
5532,82,19-08-19 14:18,5,0
,,,,
5533,94,24-01-15 0:38,19,1
,,,,
5534,60,14-01-10 18:41,28,2
,,,,
5535,86,15-09-19 1:22,4,0
,,,,
5536,58,05-12-18 7:55,4,0
,,,,
5537,79,30-03-10 11:04,25,2
,,,,
5538,54,07-12-13 3:44,6,0
,,,,
5539,35,29-11-19 23:32,2,0
,,,,
5540,83,31-05-10 5:51,23,2
,,,,
5541,60,06-05-14 5:08,1,2
,,,,
5542,68,06-05-11 11:37,1,2
,,,,
5543,34,11-07-14 5:23,6,0
,,,,
5544,89,02-02-16 3:40,5,0
,,,,
5545,80,03-03-15 9:50,9,0
,,,,
5546,86,19-03-14 17:09,28,2
,,,,
5547,78,23-12-10 18:10,26,2
,,,,
5548,72,23-03-11 13:51,8,0
,,,,
5549,85,15-05-15 18:25,16,1
,,,,
5550,92,04-06-18 0:22,24,2
,,,,
5551,34,04-03-17 18:30,29,2
,,,,
5552,55,06-12-16 5:12,20,2
,,,,
5553,57,04-01-10 21:35,13,1
,,,,
5554,39,24-12-16 13:55,11,1
,,,,
5555,100,27-08-13 10:34,10,1
,,,,
5556,88,31-08-19 7:09,22,2
,,,,
5557,85,04-07-15 7:15,14,1
,,,,
5558,79,05-03-18 1:13,6,0
,,,,
5559,45,17-06-12 16:27,22,2
,,,,
5560,56,13-07-11 17:43,10,2
,,,,
5561,91,22-12-12 22:29,22,2
,,,,
5562,69,13-03-11 8:53,12,1
,,,,
5563,36,03-01-18 2:33,25,2
,,,,
5564,75,09-01-11 22:24,29,2
,,,,
5565,100,13-04-15 10:11,28,2
,,,,
5566,66,25-12-12 6:11,13,1
,,,,
5567,39,25-04-17 22:00,13,1
,,,,
5568,65,29-06-19 18:26,21,1
,,,,
5569,63,25-05-19 20:58,3,0
,,,,
5570,96,24-04-17 15:51,16,1
,,,,
5571,98,31-05-11 18:21,26,2
,,,,
5572,65,08-06-11 15:38,13,1
,,,,
5573,77,27-10-15 12:48,30,1
,,,,
5574,69,12-10-14 17:52,24,2
,,,,
5575,60,14-11-11 17:17,26,2
,,,,
5576,35,08-07-11 22:48,23,2
,,,,
5577,60,27-07-11 19:53,22,2
,,,,
5578,85,26-02-20 5:02,28,2
,,,,
5579,42,02-07-14 5:18,28,2
,,,,
5580,59,26-08-10 1:50,4,0
,,,,
5581,61,23-03-17 6:41,12,1
,,,,
5582,77,21-03-16 17:22,7,0
,,,,
5583,35,10-12-14 11:43,2,0
,,,,
5584,51,22-02-15 13:05,4,0
,,,,
5585,30,13-12-13 9:54,28,2
,,,,
5586,79,24-10-14 19:10,8,0
,,,,
5587,71,29-04-15 5:16,23,2
,,,,
5588,52,29-03-10 2:17,24,2
,,,,
5589,51,05-02-15 17:52,12,1
,,,,
5590,42,19-06-14 20:55,10,1
,,,,
5591,55,09-07-13 10:09,2,0
,,,,
5592,88,08-12-15 20:34,10,0
,,,,
5593,34,30-04-11 1:41,17,1
,,,,
5594,49,04-09-10 7:20,2,0
,,,,
5595,39,12-05-15 8:10,17,1
,,,,
5596,39,05-07-19 13:58,23,2
,,,,
5597,45,22-05-17 9:53,19,1
,,,,
5598,47,12-09-18 0:47,5,0
,,,,
5599,37,03-03-18 20:05,4,0
,,,,
5600,61,21-10-17 5:36,8,0
,,,,
5601,45,20-09-17 8:42,17,1
,,,,
5602,65,27-10-18 4:51,29,2
,,,,
5603,66,07-04-15 18:33,30,2
,,,,
5604,45,11-06-11 16:12,18,1
,,,,
5605,50,16-05-14 21:11,18,1
,,,,
5606,93,06-03-15 0:34,17,1
,,,,
5607,77,13-02-19 9:18,2,0
,,,,
5608,93,29-08-13 14:54,4,0
,,,,
5609,73,01-02-10 15:42,28,2
,,,,
5610,50,02-08-13 2:27,5,0
,,,,
5611,45,23-05-18 1:23,10,0
,,,,
5612,66,18-06-19 4:49,10,0
,,,,
5613,90,31-05-18 21:26,12,1
,,,,
5614,69,22-07-18 2:25,30,1
,,,,
5615,92,23-06-17 19:56,4,0
,,,,
5616,81,09-08-11 7:10,24,2
,,,,
5617,87,19-05-10 14:53,2,0
,,,,
5618,67,04-03-13 8:46,25,2
,,,,
5619,62,26-07-11 15:03,22,2
,,,,
5620,66,16-12-10 4:26,13,1
,,,,
5621,56,16-11-11 17:29,24,2
,,,,
5622,97,04-08-15 22:14,13,1
,,,,
5623,75,17-05-19 5:01,2,0
,,,,
5624,59,18-06-15 4:13,13,1
,,,,
5625,40,08-11-11 11:57,17,1
,,,,
5626,91,08-01-19 22:24,27,2
,,,,
5627,35,12-06-10 14:06,6,0
,,,,
5628,72,18-01-11 12:19,22,2
,,,,
5629,67,06-12-10 2:43,28,2
,,,,
5630,60,09-03-15 13:52,5,0
,,,,
5631,88,26-12-15 6:47,2,0
,,,,
5632,61,16-07-16 8:26,23,2
,,,,
5633,35,04-10-13 22:53,24,2
,,,,
5634,75,20-10-19 17:13,10,2
,,,,
5635,74,03-05-12 14:03,16,1
,,,,
5636,60,02-11-16 21:16,24,2
,,,,
5637,35,15-11-13 23:12,17,1
,,,,
5638,67,19-07-10 7:30,25,2
,,,,
5639,36,18-01-20 10:58,18,1
,,,,
5640,58,06-09-16 22:50,27,2
,,,,
5641,68,01-10-12 16:39,17,1
,,,,
5642,40,05-09-12 12:14,15,1
,,,,
5643,70,20-03-13 13:29,20,1
,,,,
5644,55,21-06-11 20:27,15,1
,,,,
5645,34,15-10-11 0:02,16,1
,,,,
5646,98,03-01-16 19:41,29,2
,,,,
5647,81,08-01-10 20:44,27,2
,,,,
5648,46,19-08-12 15:30,2,0
,,,,
5649,34,28-04-15 16:38,2,0
,,,,
5650,90,01-04-18 4:44,29,2
,,,,
5651,87,12-02-17 9:47,6,0
,,,,
5652,98,10-02-13 0:51,3,0
,,,,
5653,41,12-11-10 20:33,12,1
,,,,
5654,93,05-12-14 8:22,27,2
,,,,
5655,30,24-11-19 16:19,14,1
,,,,
5656,51,18-07-13 23:19,30,1
,,,,
5657,71,24-04-11 9:11,12,1
,,,,
5658,95,18-02-19 6:31,16,1
,,,,
5659,77,13-08-11 16:29,28,2
,,,,
5660,88,17-11-13 23:40,28,2
,,,,
5661,68,08-11-14 10:20,27,2
,,,,
5662,32,25-04-14 22:46,29,2
,,,,
5663,39,04-05-16 15:02,10,2
,,,,
5664,61,29-08-19 17:38,1,2
,,,,
5665,87,25-12-13 2:05,29,2
,,,,
5666,80,25-09-15 20:25,22,2
,,,,
5667,67,25-07-14 10:30,30,2
,,,,
5668,98,10-11-16 20:48,13,1
,,,,
5669,52,20-12-13 8:44,13,1
,,,,
5670,65,30-04-16 19:12,2,0
,,,,
5671,44,11-12-12 11:26,21,0
,,,,
5672,85,01-06-16 5:42,20,0
,,,,
5673,64,03-12-13 21:47,8,0
,,,,
5674,64,24-07-11 0:09,25,2
,,,,
5675,32,25-12-16 16:01,23,2
,,,,
5676,60,12-08-16 11:33,28,2
,,,,
5677,44,13-01-17 17:41,7,0
,,,,
5678,90,11-10-11 5:10,14,1
,,,,
5679,38,06-05-13 8:00,8,0
,,,,
5680,54,10-01-18 15:01,27,2
,,,,
5681,31,01-03-15 21:51,3,0
,,,,
5682,30,04-12-16 6:56,19,1
,,,,
5683,30,30-06-15 15:44,15,1
,,,,
5684,49,21-09-15 18:31,19,1
,,,,
5685,93,30-03-13 16:21,2,0
,,,,
5686,90,21-11-17 8:06,23,2
,,,,
5687,55,25-08-11 17:49,5,0
,,,,
5688,57,25-08-13 17:34,21,0
,,,,
5689,95,04-02-12 5:54,27,2
,,,,
5690,48,15-01-11 9:33,16,1
,,,,
5691,43,09-06-17 13:27,3,0
,,,,
5692,63,14-12-16 18:34,13,1
,,,,
5693,49,14-12-11 17:40,10,1
,,,,
5694,83,30-09-13 4:40,23,2
,,,,
5695,47,04-12-11 12:09,6,0
,,,,
5696,50,09-04-17 14:49,27,2
,,,,
5697,58,26-12-13 11:29,8,0
,,,,
5698,41,13-11-18 12:20,27,2
,,,,
5699,89,31-07-17 3:07,27,2
,,,,
5700,54,20-04-10 20:27,1,2
,,,,
5701,85,09-12-11 9:42,19,1
,,,,
5702,74,26-09-12 21:41,19,1
,,,,
5703,89,04-10-14 20:20,21,1
,,,,
5704,52,07-11-10 14:42,14,1
,,,,
5705,97,16-04-11 10:20,10,1
,,,,
5706,88,09-11-13 11:53,15,1
,,,,
5707,67,01-06-12 22:56,5,0
,,,,
5708,100,15-03-13 7:26,9,0
,,,,
5709,37,28-12-14 2:48,24,2
,,,,
5710,84,14-03-14 19:49,13,1
,,,,
5711,38,16-04-11 22:25,19,1
,,,,
5712,87,02-12-12 12:08,29,2
,,,,
5713,59,31-03-12 15:57,5,0
,,,,
5714,77,13-10-13 18:01,8,0
,,,,
5715,67,14-11-12 8:44,23,2
,,,,
5716,59,27-01-11 15:51,11,2
,,,,
5717,40,19-11-10 6:38,9,0
,,,,
5718,91,19-12-13 6:52,4,0
,,,,
5719,55,19-03-12 0:10,17,1
,,,,
5720,56,07-01-18 16:55,8,0
,,,,
5721,61,03-03-12 15:22,27,2
,,,,
5722,72,18-11-11 21:20,22,2
,,,,
5723,39,27-11-14 20:21,24,2
,,,,
5724,32,19-09-15 2:19,17,1
,,,,
5725,88,06-01-11 15:09,28,2
,,,,
5726,89,11-06-15 19:01,25,2
,,,,
5727,36,12-01-17 8:52,12,1
,,,,
5728,40,15-10-13 21:20,30,1
,,,,
5729,55,16-07-16 19:47,25,2
,,,,
5730,65,03-02-16 23:26,24,2
,,,,
5731,62,14-04-15 11:30,24,2
,,,,
5732,55,17-05-10 7:57,10,2
,,,,
5733,38,24-01-11 9:28,26,2
,,,,
5734,87,19-05-14 7:04,24,2
,,,,
5735,55,17-10-17 10:38,28,2
,,,,
5736,92,27-02-19 23:10,10,2
,,,,
5737,72,07-09-17 5:51,18,1
,,,,
5738,68,31-12-11 9:20,15,1
,,,,
5739,37,16-03-13 22:45,10,1
,,,,
5740,84,29-12-10 16:45,12,1
,,,,
5741,36,30-01-20 8:22,9,0
,,,,
5742,90,04-03-12 2:18,4,0
,,,,
5743,74,23-12-10 21:48,30,0
,,,,
5744,52,18-11-13 5:35,19,1
,,,,
5745,70,22-07-10 4:02,21,1
,,,,
5746,77,28-07-12 21:58,11,1
,,,,
5747,66,28-08-15 20:52,20,1
,,,,
5748,88,22-01-20 6:03,2,0
,,,,
5749,93,06-07-13 5:55,29,2
,,,,
5750,31,22-06-17 2:43,4,0
,,,,
5751,67,04-04-17 3:55,28,2
,,,,
5752,59,17-08-17 8:35,21,2
,,,,
5753,72,15-07-11 9:50,29,2
,,,,
5754,98,16-09-10 8:47,14,1
,,,,
5755,51,20-01-16 10:48,25,2
,,,,
5756,64,05-12-19 5:43,26,2
,,,,
5757,91,28-04-19 23:19,7,0
,,,,
5758,89,14-07-12 4:06,30,0
,,,,
5759,95,05-06-10 15:34,2,0
,,,,
5760,79,24-02-19 4:44,3,0
,,,,
5761,78,14-03-10 7:29,23,2
,,,,
5762,97,04-12-10 0:28,2,0
,,,,
5763,78,16-07-15 8:17,12,1
,,,,
5764,40,09-02-18 15:50,10,1
,,,,
5765,63,30-10-10 21:47,23,2
,,,,
5766,58,29-02-20 20:31,11,2
,,,,
5767,51,01-04-16 14:33,12,1
,,,,
5768,96,27-09-15 10:55,6,0
,,,,
5769,72,09-04-17 13:38,12,1
,,,,
5770,71,24-04-11 6:14,29,2
,,,,
5771,43,08-12-13 22:45,19,1
,,,,
5772,60,22-06-13 7:16,16,1
,,,,
5773,94,30-12-14 3:00,8,0
,,,,
5774,56,03-07-16 21:57,16,1
,,,,
5775,75,15-04-11 23:48,14,1
,,,,
5776,37,29-08-14 3:40,12,1
,,,,
5777,51,12-03-13 22:14,1,1
,,,,
5778,48,24-06-12 11:38,12,1
,,,,
5779,32,15-09-17 14:27,2,0
,,,,
5780,78,16-04-17 9:46,28,2
,,,,
5781,75,01-07-12 3:33,15,1
,,,,
5782,84,13-06-14 7:06,8,0
,,,,
5783,50,25-03-14 3:24,7,0
,,,,
5784,51,06-06-19 20:38,14,1
,,,,
5785,61,15-04-11 8:19,17,1
,,,,
5786,50,24-06-17 8:25,7,0
,,,,
5787,63,21-01-19 17:18,14,1
,,,,
5788,40,08-10-15 10:09,7,0
,,,,
5789,45,19-09-13 17:09,20,0
,,,,
5790,49,10-01-12 14:52,14,1
,,,,
5791,49,08-11-19 1:16,9,0
,,,,
5792,61,23-07-13 0:22,27,2
,,,,
5793,30,27-10-19 13:34,26,2
,,,,
5794,48,30-07-15 5:10,30,2
,,,,
5795,36,18-07-17 0:36,26,2
,,,,
5796,75,19-10-13 3:08,7,0
,,,,
5797,53,20-01-16 14:54,3,0
,,,,
5798,63,16-10-19 2:36,21,0
,,,,
5799,77,08-03-14 22:00,16,1
,,,,
5800,67,15-04-19 15:14,4,0
,,,,
5801,59,22-02-17 21:43,18,1
,,,,
5802,66,29-08-16 3:06,11,1
,,,,
5803,38,19-12-18 12:09,5,0
,,,,
5804,100,04-05-10 18:46,4,0
,,,,
5805,60,04-06-17 12:47,6,0
,,,,
5806,50,31-07-18 16:12,19,1
,,,,
5807,71,18-07-14 16:22,15,1
,,,,
5808,81,06-08-13 18:12,28,2
,,,,
5809,88,26-03-10 3:54,12,1
,,,,
5810,48,13-06-18 22:14,25,2
,,,,
5811,35,28-06-10 19:00,7,0
,,,,
5812,41,08-12-19 4:05,10,0
,,,,
5813,75,22-12-19 3:44,1,0
,,,,
5814,33,12-11-10 4:27,13,1
,,,,
5815,45,06-11-19 21:08,22,2
,,,,
5816,53,05-08-11 9:15,15,1
,,,,
5817,54,19-11-12 13:10,21,1
,,,,
5818,80,04-09-19 17:35,8,0
,,,,
5819,50,13-01-10 20:02,19,1
,,,,
5820,77,08-02-15 16:56,17,1
,,,,
5821,39,24-08-10 5:23,25,2
,,,,
5822,67,14-01-12 17:39,22,2
,,,,
5823,70,10-12-19 0:46,20,2
,,,,
5824,64,11-09-12 11:30,29,2
,,,,
5825,92,08-07-13 5:05,11,2
,,,,
5826,88,23-06-16 19:03,16,1
,,,,
5827,72,18-12-12 13:58,6,0
,,,,
5828,49,13-05-16 23:41,6,0
,,,,
5829,45,12-01-15 21:41,26,2
,,,,
5830,42,28-04-16 2:44,2,0
,,,,
5831,69,29-06-14 10:30,30,0
,,,,
5832,50,12-03-17 19:53,28,2
,,,,
5833,61,23-10-10 14:57,1,2
,,,,
5834,31,18-03-14 9:50,4,0
,,,,
5835,73,08-11-14 3:13,15,1
,,,,
5836,56,27-06-19 13:42,19,1
,,,,
5837,51,15-01-18 10:18,5,0
,,,,
5838,40,08-05-11 2:01,12,1
,,,,
5839,59,30-03-16 16:54,24,2
,,,,
5840,86,27-07-19 3:16,3,0
,,,,
5841,40,13-08-17 2:18,10,0
,,,,
5842,89,21-10-17 10:53,19,1
,,,,
5843,81,12-07-11 16:23,11,1
,,,,
5844,93,20-03-12 5:09,16,1
,,,,
5845,80,05-07-18 14:38,20,1
,,,,
5846,90,23-07-10 11:33,28,2
,,,,
5847,39,20-04-14 12:12,16,1
,,,,
5848,95,10-03-19 2:04,30,1
,,,,
5849,80,10-11-15 18:11,9,0
,,,,
5850,43,12-10-10 18:39,26,2
,,,,
5851,67,09-06-18 6:50,20,2
,,,,
5852,84,23-09-15 13:37,20,2
,,,,
5853,40,26-02-10 12:25,29,2
,,,,
5854,70,17-02-18 4:24,15,1
,,,,
5855,75,10-08-18 2:54,24,2
,,,,
5856,38,22-11-18 17:42,10,2
,,,,
5857,33,02-04-13 14:08,12,1
,,,,
5858,68,11-07-16 1:10,7,0
,,,,
5859,30,22-02-16 22:49,27,2
,,,,
5860,40,02-05-17 13:21,19,1
,,,,
5861,32,24-08-15 9:45,28,2
,,,,
5862,84,13-08-17 8:36,19,1
,,,,
5863,94,02-01-11 11:36,23,2
,,,,
5864,37,04-11-10 12:18,2,0
,,,,
5865,79,23-03-14 19:38,16,1
,,,,
5866,71,26-04-18 19:10,12,1
,,,,
5867,40,04-12-11 10:11,15,1
,,,,
5868,71,23-11-17 18:27,24,2
,,,,
5869,70,17-01-12 9:30,15,1
,,,,
5870,82,28-03-11 13:22,9,0
,,,,
5871,100,13-09-17 19:30,7,0
,,,,
5872,86,18-04-12 21:05,7,0
,,,,
5873,58,12-02-18 8:21,24,2
,,,,
5874,79,09-02-15 6:01,24,2
,,,,
5875,70,12-02-12 9:16,17,1
,,,,
5876,77,24-11-10 19:39,16,1
,,,,
5877,47,09-01-16 19:42,28,2
,,,,
5878,69,13-01-15 11:54,8,0
,,,,
5879,77,18-07-17 12:49,7,0
,,,,
5880,33,29-01-12 2:42,13,1
,,,,
5881,54,03-01-16 18:59,24,2
,,,,
5882,31,28-01-15 11:14,14,1
,,,,
5883,80,20-04-19 11:43,23,2
,,,,
5884,81,12-05-12 23:54,10,2
,,,,
5885,31,14-04-16 2:54,24,2
,,,,
5886,59,11-01-17 7:59,23,2
,,,,
5887,75,07-06-18 1:38,15,1
,,,,
5888,88,21-07-15 13:12,26,2
,,,,
5889,41,10-01-19 13:18,29,2
,,,,
5890,31,03-12-18 16:39,9,0
,,,,
5891,65,13-01-11 17:49,7,0
,,,,
5892,79,11-11-11 5:56,12,1
,,,,
5893,78,28-03-19 3:57,24,2
,,,,
5894,56,25-02-18 23:08,9,0
,,,,
5895,33,14-03-12 21:35,10,0
,,,,
5896,81,02-03-13 22:00,15,1
,,,,
5897,32,16-09-12 13:21,5,0
,,,,
5898,52,21-06-19 22:14,18,1
,,,,
5899,87,09-12-16 11:18,5,0
,,,,
5900,69,04-06-15 11:41,12,1
,,,,
5901,43,17-03-13 18:32,12,1
,,,,
5902,99,01-04-19 22:02,11,1
,,,,
5903,41,29-06-13 18:30,24,2
,,,,
5904,75,10-12-13 5:22,16,1
,,,,
5905,59,27-02-17 11:22,7,0
,,,,
5906,63,26-09-17 1:32,27,2
,,,,
5907,59,09-11-10 17:50,7,0
,,,,
5908,38,14-03-19 23:33,13,1
,,,,
5909,57,27-10-13 20:14,5,0
,,,,
5910,88,15-08-16 1:35,8,0
,,,,
5911,98,18-08-13 6:11,9,0
,,,,
5912,73,15-08-16 19:54,2,0
,,,,
5913,41,27-02-16 0:07,8,0
,,,,
5914,63,22-03-11 2:47,20,0
,,,,
5915,74,06-06-11 21:03,7,0
,,,,
5916,65,11-04-16 9:31,7,0
,,,,
5917,61,07-06-13 9:39,20,0
,,,,
5918,39,23-04-16 14:54,13,1
,,,,
5919,87,10-04-19 16:40,16,1
,,,,
5920,50,16-11-16 14:07,12,1
,,,,
5921,43,28-08-12 15:14,12,1
,,,,
5922,65,07-01-18 3:47,22,2
,,,,
5923,84,26-06-16 5:50,16,1
,,,,
5924,78,24-04-10 20:10,25,2
,,,,
5925,34,08-02-13 4:58,8,0
,,,,
5926,78,20-04-13 4:31,8,0
,,,,
5927,100,17-11-17 13:22,28,2
,,,,
5928,63,03-05-12 17:50,21,2
,,,,
5929,59,14-09-18 18:03,23,2
,,,,
5930,36,09-03-12 6:21,11,2
,,,,
5931,41,04-06-15 13:16,23,2
,,,,
5932,38,11-03-17 4:57,15,1
,,,,
5933,81,28-09-15 13:44,1,1
,,,,
5934,39,23-06-10 14:32,10,1
,,,,
5935,63,27-06-10 9:50,26,2
,,,,
5936,38,23-04-10 7:41,23,2
,,,,
5937,42,01-03-17 11:38,8,0
,,,,
5938,42,17-05-13 17:24,13,1
,,,,
5939,98,20-09-17 19:55,5,0
,,,,
5940,88,30-08-17 5:00,26,2
,,,,
5941,95,06-12-10 7:31,16,1
,,,,
5942,82,10-02-14 13:38,28,2
,,,,
5943,68,30-09-17 18:58,15,1
,,,,
5944,74,29-05-10 15:42,27,2
,,,,
5945,46,27-07-12 17:56,3,0
,,,,
5946,34,12-11-14 13:14,6,0
,,,,
5947,40,25-10-16 10:51,10,0
,,,,
5948,83,27-09-16 7:46,26,2
,,,,
5949,79,10-05-13 14:12,14,1
,,,,
5950,50,14-06-13 1:03,1,1
,,,,
5951,93,27-05-18 14:22,13,1
,,,,
5952,94,12-02-12 23:32,27,2
,,,,
5953,44,28-10-14 17:55,4,0
,,,,
5954,94,18-11-17 22:15,16,1
,,,,
5955,42,18-05-15 18:40,14,1
,,,,
5956,99,05-04-14 7:44,22,2
,,,,
5957,42,30-08-12 17:06,6,0
,,,,
5958,73,17-10-15 16:17,11,0
,,,,
5959,59,29-11-15 15:55,22,2
,,,,
5960,58,08-03-18 5:11,28,2
,,,,
5961,93,05-06-18 18:39,25,2
,,,,
5962,49,12-01-12 2:13,6,0
,,,,
5963,33,12-11-15 17:26,8,0
,,,,
5964,55,25-07-12 1:22,23,2
,,,,
5965,55,08-05-14 5:43,13,1
,,,,
5966,95,26-06-12 17:24,26,2
,,,,
5967,48,22-05-11 22:04,15,1
,,,,
5968,65,05-08-19 4:02,25,2
,,,,
5969,79,27-07-12 17:17,11,2
,,,,
5970,87,08-08-10 4:19,12,1
,,,,
5971,41,27-11-19 9:42,23,2
,,,,
5972,35,17-01-19 9:19,21,2
,,,,
5973,77,16-03-10 0:21,27,2
,,,,
5974,90,14-04-10 4:53,8,0
,,,,
5975,45,02-11-17 10:37,1,0
,,,,
5976,100,24-02-17 14:35,23,2
,,,,
5977,96,15-02-15 4:24,25,2
,,,,
5978,95,08-05-14 5:59,19,1
,,,,
5979,68,10-01-14 4:04,1,1
,,,,
5980,79,24-03-18 12:41,11,1
,,,,
5981,71,24-09-17 10:19,12,1
,,,,
5982,74,04-04-18 17:46,12,1
,,,,
5983,46,27-09-17 16:33,24,2
,,,,
5984,41,14-06-17 21:11,21,2
,,,,
5985,87,13-01-11 8:02,18,1
,,,,
5986,93,26-05-11 13:52,3,0
,,,,
5987,99,27-10-10 4:45,9,0
,,,,
5988,59,29-12-15 11:43,1,0
,,,,
5989,42,13-03-19 22:38,5,0
,,,,
5990,65,04-04-15 13:44,12,1
,,,,
5991,65,28-05-12 7:25,16,1
,,,,
5992,56,19-11-13 9:37,7,0
,,,,
5993,59,11-05-12 23:07,20,0
,,,,
5994,100,25-02-19 14:31,7,0
,,,,
5995,46,20-04-15 19:50,3,0
,,,,
5996,54,14-08-13 10:35,22,2
,,,,
5997,83,15-12-16 2:48,1,2
,,,,
5998,53,08-05-16 5:01,6,0
,,,,
5999,89,21-09-10 7:05,30,0
,,,,
6000,35,09-01-11 21:10,7,0
,,,,
6001,62,12-06-12 13:01,30,0
,,,,
6002,48,11-12-13 22:54,25,2
,,,,
6003,32,15-09-19 17:55,30,2
,,,,
6004,71,29-10-19 22:52,14,1
,,,,
6005,42,28-07-19 12:36,11,1
,,,,
6006,44,13-03-11 1:30,23,2
,,,,
6007,66,23-01-15 4:07,3,0
,,,,
6008,48,25-12-15 16:20,20,0
,,,,
6009,57,21-07-17 23:54,4,0
,,,,
6010,93,15-11-15 18:26,4,0
,,,,
6011,55,13-02-16 23:56,3,0
,,,,
6012,47,05-08-17 23:52,25,2
,,,,
6013,38,06-09-12 2:38,7,0
,,,,
6014,92,14-12-15 13:08,24,2
,,,,
6015,75,22-06-12 7:21,30,2
,,,,
6016,39,11-09-10 14:03,3,0
,,,,
6017,95,12-11-17 5:01,17,1
,,,,
6018,34,02-07-14 13:12,9,0
,,,,
6019,56,27-02-15 3:30,28,2
,,,,
6020,54,14-03-11 8:47,18,1
,,,,
6021,98,17-12-10 19:25,7,0
,,,,
6022,100,13-09-10 7:38,28,2
,,,,
6023,46,13-06-13 5:58,19,1
,,,,
6024,59,30-06-14 9:43,26,2
,,,,
6025,92,06-06-18 16:09,19,1
,,,,
6026,83,06-02-10 23:31,18,1
,,,,
6027,91,28-10-18 6:28,17,1
,,,,
6028,89,13-11-15 22:28,20,1
,,,,
6029,65,03-09-13 5:00,1,1
,,,,
6030,50,18-02-11 0:52,28,2
,,,,
6031,57,28-03-12 4:45,29,2
,,,,
6032,100,15-07-14 11:38,11,2
,,,,
6033,32,08-11-18 17:25,4,0
,,,,
6034,85,04-12-11 18:27,13,1
,,,,
6035,82,25-06-16 18:40,27,2
,,,,
6036,65,25-09-14 0:19,13,1
,,,,
6037,76,05-06-17 7:09,3,0
,,,,
6038,80,11-10-10 15:01,5,0
,,,,
6039,45,10-06-15 21:53,18,1
,,,,
6040,37,03-10-13 15:04,4,0
,,,,
6041,56,11-10-17 19:26,18,1
,,,,
6042,82,28-08-19 19:07,17,1
,,,,
6043,57,31-08-12 18:19,3,0
,,,,
6044,70,18-10-14 22:50,24,2
,,,,
6045,55,12-05-12 18:47,27,2
,,,,
6046,82,23-09-14 7:09,25,2
,,,,
6047,89,25-04-15 10:02,8,0
,,,,
6048,53,01-08-14 3:42,25,2
,,,,
6049,97,08-01-10 21:10,13,1
,,,,
6050,51,04-08-13 22:05,30,1
,,,,
6051,65,10-11-11 16:39,19,1
,,,,
6052,68,12-04-12 11:27,29,2
,,,,
6053,83,02-05-13 9:41,14,1
,,,,
6054,82,19-09-12 18:06,11,1
,,,,
6055,73,29-10-15 2:13,24,2
,,,,
6056,45,24-09-17 0:07,12,1
,,,,
6057,62,15-08-12 13:57,21,1
,,,,
6058,94,20-05-16 12:54,10,1
,,,,
6059,86,19-11-12 22:32,12,1
,,,,
6060,75,25-08-17 8:12,21,1
,,,,
6061,82,24-11-12 6:30,2,0
,,,,
6062,48,23-08-16 11:58,9,0
,,,,
6063,75,13-01-16 17:29,21,0
,,,,
6064,46,30-08-13 3:33,13,1
,,,,
6065,68,04-06-12 5:10,15,1
,,,,
6066,41,05-01-19 2:18,25,2
,,,,
6067,82,22-06-13 13:41,29,2
,,,,
6068,81,17-02-11 12:44,21,2
,,,,
6069,81,29-05-15 17:05,6,0
,,,,
6070,79,16-08-14 15:13,13,1
,,,,
6071,98,23-10-11 5:03,23,2
,,,,
6072,87,25-12-19 12:35,8,0
,,,,
6073,35,10-06-12 1:05,7,0
,,,,
6074,94,22-08-19 8:03,1,0
,,,,
6075,72,24-12-18 9:50,16,1
,,,,
6076,38,04-08-11 20:35,6,0
,,,,
6077,100,04-10-19 4:04,27,2
,,,,
6078,81,18-12-12 10:52,22,2
,,,,
6079,84,13-03-18 23:02,28,2
,,,,
6080,46,26-02-10 4:19,13,1
,,,,
6081,62,14-04-13 12:43,20,1
,,,,
6082,71,05-06-11 8:51,11,1
,,,,
6083,74,19-09-11 16:29,16,1
,,,,
6084,98,09-09-15 8:12,21,1
,,,,
6085,33,29-04-16 18:04,6,0
,,,,
